frame_id,pytorch_box_count,trt_box_count,empty_prediction_file,point_preprocess_ms,trt_core_ms,pytorch_core_ms,nms_postprocess_ms,trt_score_mean,pytorch_score_mean
000453,54,54,0,6.246284989174455,4.235671993228607,6.28066599892918,1.4193200040608644,0.3105105757713318,0.3104802966117859
000454,31,31,0,5.697051994502544,3.180710002197884,5.146998999407515,1.9387659995118156,0.24554450809955597,0.24541915953159332
000455,45,45,0,5.373500986024737,3.415426006540656,12.186172985821031,3.0854720098432153,0.3392983675003052,0.33926481008529663
000457,34,34,0,8.303890004754066,3.3752829913282767,7.26856199617032,1.718662999337539,0.24875374138355255,0.24876871705055237
000459,24,24,0,2.1703620004700497,2.9850600112695247,5.315084999892861,3.75418399926275,0.31214430928230286,0.31210485100746155
000463,35,35,0,4.17182499950286,2.8313680086284876,5.38813199091237,1.4971869968576357,0.3545471727848053,0.35433152318000793
000468,16,16,0,2.980025004944764,3.3782420068746433,8.066416005021892,1.9883880013367161,0.425483375787735,0.42541682720184326
000469,64,64,0,2.143204997992143,3.28827700286638,5.5207349942065775,3.4053160052280873,0.25368496775627136,0.2536091208457947
000472,27,27,0,2.0417199993971735,3.5169719922123477,5.3300419967854396,1.437120998161845,0.3238159418106079,0.32391610741615295
000473,16,16,0,4.251916005159728,3.407095995498821,8.126884000375867,1.369848003378138,0.23086373507976532,0.23084072768688202
000475,37,37,0,2.8097470058128238,3.39717700262554,7.514188007917255,1.821102006942965,0.39083850383758545,0.3907220661640167
000476,18,17,0,3.1263480050256476,3.1855659908615053,5.62844899832271,1.5640790079487488,0.1880374699831009,0.1829473078250885
000477,29,29,0,2.3104319989215583,5.844194005476311,5.597733994363807,1.4436009951168671,0.2567821443080902,0.256791889667511
000478,45,45,0,2.8469430108089,5.210702001932077,5.725755007006228,1.934820000315085,0.28964805603027344,0.28964993357658386
000479,23,23,0,5.518510995898396,2.7299370121909305,5.500860992469825,1.5671739965910092,0.26637598872184753,0.26602768898010254
000480,20,20,0,5.10146799206268,3.467032001935877,7.266346990945749,1.946617994690314,0.2658764719963074,0.2659168839454651
000481,23,23,0,3.766363995964639,3.101401001913473,8.265536001999862,1.7200190050061792,0.2492368072271347,0.2494073510169983
000485,17,17,0,2.1485239994945005,2.7529159997357056,5.267435990390368,3.627647995017469,0.3728388547897339,0.372673362493515
000486,43,42,0,3.421824992983602,3.474601006018929,10.285925993230194,2.1022739965701476,0.3667333424091339,0.36038464307785034
000489,29,29,0,4.946500004734844,3.0369979940587655,7.648928993148729,1.393542013829574,0.18257729709148407,0.1825529783964157
000491,24,24,0,2.0227240020176396,3.5457030026009306,5.383929994422942,1.3916970056015998,0.31060218811035156,0.31058526039123535
000492,23,23,0,3.592923007090576,4.568481992464513,5.51004298904445,1.4634960098192096,0.5259121060371399,0.5256361961364746
000493,19,19,0,3.102425005636178,5.728675998398103,5.291292996844277,1.8552260007709265,0.37350180745124817,0.37324076890945435
000494,23,23,0,4.496542998822406,5.708968994440511,5.3723499877378345,1.9631309987744316,0.32198384404182434,0.321768581867218
000495,55,55,0,5.776737001724541,3.0616369913332164,5.254026007605717,2.0436310005607083,0.29444634914398193,0.2943049669265747
000496,77,78,0,2.819077009917237,5.830017995322123,5.160058004548773,1.5033520030556247,0.23156021535396576,0.23311565816402435
000498,19,19,0,2.1967030043015257,2.737970993621275,9.150098994723521,2.104971994413063,0.2078997641801834,0.20779147744178772
000499,19,19,0,3.7610769941238686,2.7766849962063134,8.16703301097732,1.8846510065486655,0.15408405661582947,0.15412096679210663
000503,20,20,0,4.198708993499167,3.384971001651138,5.5521030008094385,2.8457940061343834,0.3124520182609558,0.31240564584732056
000504,28,28,0,3.8200470007723197,3.078020003158599,5.23302800138481,1.9662089907797053,0.3163013160228729,0.31621435284614563
000506,27,27,0,3.1923280039336532,5.936746005318128,5.313999994541518,1.7788039986044168,0.26709219813346863,0.2671975791454315
000508,25,25,0,5.876201990759,3.5738410078920424,5.393211991759017,1.560639007948339,0.24836280941963196,0.24814409017562866
000509,27,27,0,3.463102999376133,2.768523001577705,5.468333998578601,1.195393007947132,0.20146600902080536,0.20138446986675262
000510,34,34,0,4.825538009754382,3.162951994454488,5.182881999644451,2.116286996169947,0.44335299730300903,0.44339197874069214
000512,20,20,0,4.0505520009901375,4.634160010027699,5.306211998686194,1.9039400067413226,0.26736903190612793,0.26737213134765625
000515,22,22,0,2.9130889888620004,5.489150003995746,5.558365999604575,1.5510879893554375,0.5799465775489807,0.579574465751648
000517,46,46,0,3.1584590033162385,3.021226992132142,7.650918007129803,1.6498920012963936,0.2403515875339508,0.24037595093250275
000519,61,61,0,2.277817009598948,3.479930994217284,5.4102090070955455,1.3327169872354716,0.347634881734848,0.34753334522247314
000521,55,55,0,3.1110600102692842,3.9362930110655725,6.5719360136426985,2.220865004346706,0.25795483589172363,0.25783008337020874
000524,29,29,0,3.1852730026002973,3.3236730087082833,7.531793002272025,1.333833992248401,0.3111545443534851,0.31102797389030457
000527,27,27,0,2.8313679940765724,3.4230519959237427,5.203559005167335,1.6293549997499213,0.4070081114768982,0.40702059864997864
000528,34,34,0,4.440764008904807,2.933309006039053,6.48049300070852,1.9187830039300025,0.31210827827453613,0.311964213848114
000530,24,24,0,6.799572991440073,3.625392011599615,12.795243004802614,3.9747379923937842,0.1897924691438675,0.18975098431110382
000533,23,23,0,7.173352991230786,3.9267079991986975,5.399702000431716,1.3440579932648689,0.2073395997285843,0.20720535516738892
000536,15,15,0,3.6205490032443777,3.441328997723758,8.4951379976701,3.7945189978927374,0.34224405884742737,0.3420146107673645
000541,15,15,0,2.1604950015898794,2.7503769961185753,7.964139003888704,1.740364998113364,0.44061532616615295,0.4404662847518921
000542,26,26,0,3.2600900012766942,3.391553007531911,8.160243000020273,2.731397995376028,0.31862735748291016,0.31838056445121765
000543,17,17,0,4.53181000193581,3.11465299455449,5.340915988199413,2.650444002938457,0.3103257417678833,0.31035786867141724
000545,26,27,0,3.713829006301239,2.9347419913392514,6.032998004229739,4.476963993511163,0.25736093521118164,0.2633208632469177
000546,22,22,0,2.5882079935399815,2.7923219895455986,8.040810003876686,2.279259992064908,0.24310040473937988,0.24317607283592224
000548,21,21,0,2.610316005302593,2.743245000601746,8.164985993062146,2.2237850062083453,0.37867140769958496,0.37848326563835144
000551,27,27,0,3.9586630009580404,2.8213830082677305,8.002729999134317,2.417051000520587,0.3822343945503235,0.3823753595352173
000554,54,52,0,2.5160060031339526,3.6697030009236187,8.095406999927945,1.9009819952771068,0.36271265149116516,0.3529331684112549
000555,25,25,0,3.465544999926351,2.85306699515786,5.397443994297646,3.7684739945689216,0.28797364234924316,0.2879701554775238
000558,25,25,0,2.443903998937458,3.1301779963541776,5.5974619899643585,2.0043609983986244,0.41436776518821716,0.41443416476249695
000559,83,83,0,2.3474550107493997,5.855656010680832,5.086283999844454,1.506401997175999,0.2702644169330597,0.2702380120754242
000560,22,22,0,2.8422440082067624,4.607708993717097,6.67247899400536,1.2880089925602078,0.24599164724349976,0.24576325714588165
000561,14,14,0,3.7153430021135136,3.42821900267154,7.730962999630719,1.6412950062658638,0.29622578620910645,0.29605552554130554
000564,22,22,0,3.005684004165232,2.972688991576433,5.324516998371109,3.8005310052540153,0.27069804072380066,0.2705458402633667
000566,25,25,0,2.874273995985277,2.7378840022720397,5.466546004754491,1.2678970088018104,0.23757506906986237,0.23742471635341644
000567,14,14,0,1.5637979959137738,5.425084003945813,5.614611000055447,1.3620329991681501,0.5629268884658813,0.5627219080924988
000568,12,12,0,2.8833389951614663,5.202957006986253,5.499406994204037,1.7997320101130754,0.15185505151748657,0.15186548233032227
000569,49,49,0,4.866859002504498,3.516264012432657,4.859163993387483,2.5108819972956553,0.2694149911403656,0.26944977045059204
000571,67,68,0,2.372896997258067,5.89315099932719,5.813034003949724,1.6519219934707507,0.2836027145385742,0.2857058048248291
000572,27,27,0,4.6625979884993285,3.0525179899996147,5.61374299286399,1.6450609982712194,0.4091803729534149,0.4086277484893799
000581,41,41,0,2.3145059967646375,5.2272650063969195,5.298607997247018,1.8793880008161068,0.22330720722675323,0.2232835590839386
000583,26,26,0,3.6561939923558384,2.8273640054976568,7.639552000910044,1.50677100464236,0.3014313876628876,0.30132919549942017
000588,24,24,0,3.0805880087427795,3.162708002491854,6.595251994440332,2.467205995344557,0.38848721981048584,0.388298362493515
000589,30,30,0,3.1516909948550165,3.138949003187008,5.255615003989078,1.9852310069836676,0.24160176515579224,0.24144108593463898
000590,56,56,0,2.63815101061482,4.218571993988007,6.14730198867619,1.5648879925720394,0.40377378463745117,0.4034956395626068
000591,28,28,0,3.468128008535132,2.7604049973888323,7.987463992321864,3.077119996305555,0.39324042201042175,0.39316001534461975
000595,53,53,0,2.2977440094109625,2.7098799910163507,5.364796001231298,1.3761119917035103,0.268593966960907,0.2686085104942322
000600,18,18,0,2.181225994718261,3.8520479865837842,9.878443990601227,3.659070993307978,0.35603803396224976,0.35551801323890686
000601,21,21,0,2.719030002481304,5.797205987619236,5.3131690074224025,2.3385329986922443,0.2620390057563782,0.2618010938167572
000604,23,23,0,2.08665500395,5.478448001667857,5.588871004874818,1.9390100060263649,0.232743039727211,0.2323576956987381
000610,16,16,0,3.260794997913763,3.0125330085866153,7.617523006047122,1.5699409996159375,0.23308485746383667,0.23328743875026703
000611,14,14,0,4.478889008169062,3.084391006268561,6.907060000230558,2.270608994876966,0.3663698136806488,0.36610227823257446
000612,50,50,0,4.6076319995336235,3.927598998416215,8.542340990970843,1.7283109918935224,0.36819472908973694,0.3680841028690338
000613,48,48,0,3.2824590016389266,3.4469789970899,7.999298992217518,2.7148839872097597,0.2823699116706848,0.2824026048183441
000614,24,24,0,1.7754509899532422,3.2518840016564354,4.787363999639638,3.975729996454902,0.38127413392066956,0.3811766803264618
000615,38,38,0,4.369101006886922,3.1567000114591792,6.52823899872601,2.547840995248407,0.3608989417552948,0.36083048582077026
000618,17,17,0,4.931058996589854,3.018632996827364,5.402730006608181,1.7510009929537773,0.27879655361175537,0.278501957654953
000619,17,18,0,2.554624996264465,4.37063499703072,5.475060999742709,3.897211005096324,0.27574676275253296,0.286112904548645
000620,49,49,0,4.7083690005820245,3.0851899937260896,7.5667469936888665,1.5368580061476678,0.30827394127845764,0.30822986364364624
000624,28,28,0,2.6885300030699,5.877224000869319,5.231147006270476,1.8212649883935228,0.25034472346305847,0.25013381242752075
000625,74,74,0,2.422064993879758,2.719725001952611,8.323949004989117,1.3102380034979433,0.2515859603881836,0.2516123652458191
000626,19,19,0,1.8322499963687733,3.0818030063528568,5.035355003201403,1.7133549990830943,0.336910218000412,0.3368207812309265
000628,65,65,0,4.800149006769061,3.368071003933437,5.169922995264642,1.9819469889625907,0.30178016424179077,0.301861047744751
000630,17,17,0,4.375721997348592,4.424797996762209,6.290666002314538,1.6650110046612099,0.23079141974449158,0.23030094802379608
000634,24,24,0,2.252656006021425,2.974228991661221,8.076846992480569,2.2810389928054065,0.36915215849876404,0.36916041374206543
000635,24,24,0,3.9959790010470897,3.6950229987269267,11.651063003228046,4.342588988947682,0.2917124330997467,0.29175475239753723
000636,15,15,0,5.889156993362121,3.536183008691296,5.354474007617682,1.2440719874575734,0.15850456058979034,0.1584741622209549
000639,25,25,0,4.535215004580095,4.718158001196571,5.608430990832858,1.3535890029743314,0.5183152556419373,0.518232524394989
000642,17,17,0,3.563188001862727,5.89120399672538,5.074886008515023,1.7300809995504096,0.41062870621681213,0.41042038798332214
000644,23,23,0,2.6451470039319247,3.303745004814118,4.886189009994268,2.0041000097990036,0.23093514144420624,0.23077355325222015
000645,44,44,0,5.037598006310873,3.4995449968846515,5.618306007818319,2.237118998891674,0.25294873118400574,0.252930611371994
000647,24,24,0,3.176155994879082,6.71581199276261,7.627536004292779,2.0016680064145476,0.4832794666290283,0.4827963411808014
000648,21,21,0,3.5525230050552636,3.3264300000155345,5.7717710005817935,2.219069006969221,0.28529900312423706,0.2853713631629944
000650,53,54,0,7.062650998705067,2.7890269993804395,5.484205990796909,1.534481009002775,0.2523335814476013,0.2552083432674408
000655,24,24,0,5.484287001308985,2.778569993097335,5.668747995514423,3.6198739981045946,0.2729969322681427,0.27296435832977295
000657,16,16,0,6.903574001626112,3.4073100105160847,8.192766006686725,1.5583599888486788,0.19547466933727264,0.19546309113502502
000658,19,19,0,3.1509739928878844,3.59625399869401,7.743966009002179,1.548809013911523,0.1990424394607544,0.19909530878067017
000659,25,25,0,3.8530220044776797,2.8186800045659766,5.42684800166171,2.904480992583558,0.2470410317182541,0.24711424112319946
000660,23,23,0,2.368283996474929,2.7329129952704534,5.591720007942058,1.4028010045876727,0.20370233058929443,0.20386160910129547
000667,30,30,0,3.1414669938385487,4.041173990117386,6.243577998247929,1.672359008807689,0.30527445673942566,0.30515095591545105
000669,24,24,0,2.675255003850907,3.3920209971256554,7.875380993937142,2.465172001393512,0.5047731399536133,0.5042881369590759
000670,23,23,0,2.4135349958669394,3.1443860061699525,7.684437005082145,1.5183190116658807,0.1761118620634079,0.17598024010658264
000674,36,36,0,2.4213920114561915,3.333168991957791,6.003377988236025,1.6247870080405846,0.39302903413772583,0.3929710388183594
000677,22,22,0,2.224424999440089,2.7303080132696778,5.4513990035047755,2.187104008044116,0.437922865152359,0.4376465082168579
000679,55,55,0,4.067529007443227,2.8398569993441924,5.311132990755141,1.3281260035000741,0.26106393337249756,0.26094159483909607
000682,17,17,0,1.9119709904771298,3.1541990028927103,7.9930099891498685,1.5247779956553131,0.24610236287117004,0.24622280895709991
000683,42,42,0,3.0819050007266924,2.856809995137155,6.605276008485816,2.3824050003895536,0.26407521963119507,0.26389873027801514
000684,36,37,0,3.6814360064454377,2.810409991070628,8.10845399973914,1.6726300091249868,0.4102455973625183,0.4185800850391388
000691,46,47,0,3.0660540069220588,3.1483310012845322,7.9448640026384965,1.8221229984192178,0.34597665071487427,0.35127362608909607
000692,42,42,0,2.0818369957851246,3.4962080098921433,5.4851229942869395,1.745353001751937,0.36123642325401306,0.36110806465148926
000694,24,24,0,3.9849839959060773,3.029106999747455,5.384353993576951,1.5684590034652501,0.46378806233406067,0.46380162239074707
000696,19,19,0,2.08183701033704,5.692922000889666,5.313369998475537,1.9475720037007704,0.39931246638298035,0.39903098344802856
000698,16,16,0,2.8038199961883947,2.742438009590842,7.814886004780419,2.2430399985751137,0.25052306056022644,0.2505546808242798
000699,18,18,0,3.7664280098397285,2.7448829932836816,7.795729005010799,2.0082080009160563,0.3007267415523529,0.30060043931007385
000700,15,15,0,3.4797629923559725,3.1309220066759735,5.171921002329327,3.7518249882850796,0.21231073141098022,0.2123619019985199
000702,14,14,0,3.829480003332719,3.1853280088398606,5.592522997176275,1.5807190065970644,0.30022087693214417,0.30000966787338257
000704,15,15,0,2.4520000006305054,5.66622699261643,5.080486997030675,2.0347670069895685,0.3313634693622589,0.33109864592552185
000706,30,30,0,2.447745995596051,2.863898000214249,7.698640009039082,1.4071309997234493,0.2722682058811188,0.27218377590179443
000708,31,31,0,2.490483006113209,3.1312109931604937,5.360116992960684,1.5962190082063898,0.48743048310279846,0.48720458149909973
000716,31,31,0,4.381998995086178,2.752146014245227,7.740828994428739,2.310128998942673,0.2489546835422516,0.24890917539596558
000717,30,30,0,2.2957909968681633,2.7325440023560077,8.566746008000337,1.6455279983347282,0.2656460404396057,0.26546749472618103
000718,78,78,0,1.8240329955006018,3.0265600071288645,5.210290008108132,3.4345669992035255,0.2671947479248047,0.26718670129776
000721,24,24,0,2.894809003919363,3.598519993829541,10.356757004046813,3.4113069996237755,0.27999016642570496,0.2799537181854248
000722,28,28,0,2.980929988552816,3.55000099807512,5.430471996078268,1.3760779984295368,0.27808287739753723,0.2781195640563965
000725,25,25,0,2.546153002185747,5.7468509912723675,5.467170005431399,1.4249000087147579,0.46869412064552307,0.4683956205844879
000727,66,66,0,3.1657249928684905,2.767013997072354,6.674946998828091,2.499224996427074,0.3287348747253418,0.32871970534324646
000728,26,26,0,3.7872520042583346,3.0427649908233434,5.269460991257802,2.640662991325371,0.27127039432525635,0.27116915583610535
000729,42,42,0,2.250117002404295,3.1344939925475046,5.563943996094167,1.7510070028947666,0.36867043375968933,0.36855176091194153
000731,28,28,0,2.0404389942996204,5.589548003626987,5.260227990220301,1.8280160002177581,0.32926884293556213,0.3290375769138336
000734,26,26,0,1.956506006536074,3.633909989730455,8.339871012140065,3.034480003407225,0.41029804944992065,0.4101141393184662
000736,28,27,0,2.2301120043266565,3.1346280011348426,7.11055999272503,1.7484030104242265,0.39058050513267517,0.3799936771392822
000737,50,50,0,2.083508006762713,3.514750991598703,5.488303999300115,1.429121010005474,0.3016722798347473,0.30155956745147705
000740,36,36,0,2.505412994651124,5.4088619945105165,5.4777089972049,1.4180989965097979,0.21914330124855042,0.2192038893699646
000741,25,25,0,2.1252520091366023,3.350026992848143,7.656635003513657,1.6385710041504353,0.53476881980896,0.534346878528595
000745,15,15,0,2.304961992194876,3.612540996982716,4.790749997482635,3.993299003923312,0.3753795623779297,0.3753630518913269
000746,26,26,0,2.0295900030760095,3.117077998467721,5.182731008972041,1.866010992671363,0.19685307145118713,0.19670464098453522
000748,31,31,0,5.603637007880025,2.7335970080457628,5.56088300072588,1.3968749990453944,0.24421116709709167,0.24422292411327362
000750,23,23,0,5.087382000056095,2.8824059991165996,5.689220997737721,1.8674379971344024,0.25571131706237793,0.2556278705596924
000751,55,55,0,3.1206809944706038,4.100551988813095,6.23440500930883,1.688021991867572,0.3129426836967468,0.3128037452697754
000752,25,25,0,2.5852980033960193,3.0967050115577877,5.339326991816051,3.345325996633619,0.4876992702484131,0.4872061014175415
000754,21,21,0,3.3260380005231127,2.9888709977967665,5.899267998756841,1.603565993718803,0.4351620078086853,0.43507811427116394
000756,25,25,0,2.433965986710973,3.144192000036128,7.126972006517462,2.4871140049071983,0.49214255809783936,0.491784930229187
000761,12,12,0,3.7180349900154397,3.479417006019503,5.469601004733704,1.4604360039811581,0.30433255434036255,0.3041728436946869
000765,54,54,0,5.326387996319681,4.040264000650495,10.799762996612117,5.33716099744197,0.2918578088283539,0.2918148636817932
000766,17,17,0,1.784631996997632,3.030898005818017,5.181309999898076,1.8543909973232076,0.21834099292755127,0.21802985668182373
000767,32,32,0,5.65402299980633,2.8167699929326773,5.918701994232833,1.632482002605684,0.255653977394104,0.25543785095214844
000768,23,23,0,6.282446003751829,4.402229998959228,17.369567009154707,4.768206999870017,0.5631447434425354,0.5627061724662781
000769,11,11,0,3.4508929966250435,3.159674000926316,5.207152004004456,1.85543300176505,0.19612039625644684,0.19617782533168793
000771,55,56,0,3.7667760043404996,2.7813430060632527,5.377342997235246,1.4162049919832498,0.2782301604747772,0.28131821751594543
000772,28,28,0,3.5430860007181764,3.239423007471487,7.5854329916182905,2.2893760033184662,0.31046244502067566,0.31051358580589294
000773,24,24,0,4.156242997851223,2.843417998519726,7.722681999439374,1.971267003682442,0.20983611047267914,0.209663987159729
000774,45,45,0,3.17778300086502,3.3189410023624077,8.183964993804693,1.7187159974128008,0.24325205385684967,0.24326187372207642
000778,27,27,0,1.9573199970182031,3.3877759997267276,5.4710139957023785,2.9651989898411557,0.35053902864456177,0.35032278299331665
000779,19,19,0,3.9773850003257394,3.162708002491854,5.473997007356957,1.5251580043695867,0.3161655366420746,0.3161674737930298
000782,35,35,0,4.940115992212668,2.7814969944301993,6.478522991528735,1.793262010323815,0.28364497423171997,0.2835952639579773
000790,32,32,0,4.338564001955092,2.971390000311658,6.072780000977218,1.809207009500824,0.32112058997154236,0.32098066806793213
000792,26,26,0,3.240606005419977,2.7210380067117512,8.051768003497273,2.052530995570123,0.25085940957069397,0.2507586181163788
000795,39,39,0,2.6331539993407205,3.0367470026249066,5.078799003968015,1.8033879896393046,0.37340348958969116,0.3726181983947754
000798,54,54,0,3.8032660086173564,4.365329004940577,5.311688000801951,1.535728995804675,0.40996381640434265,0.4100075364112854
000800,27,27,0,3.7660590023733675,4.289139003958553,5.545762993278913,1.5964039921527728,0.3714332580566406,0.3715112507343292
000801,19,19,0,2.2720150009263307,3.2606500026304275,7.64712700038217,1.6071160061983392,0.2564748227596283,0.25624266266822815
000802,37,37,0,3.7282389967003837,3.136518003884703,5.374764994485304,1.5207399992505088,0.380220890045166,0.380038321018219
000803,25,25,0,3.8005529931979254,3.017067996552214,5.108892000862397,1.6558829956920817,0.26054370403289795,0.2605125606060028
000804,39,39,0,3.9187479997053742,3.6476370005402714,5.424903996754438,1.6400689928559586,0.29620641469955444,0.29596036672592163
000805,21,21,0,2.4607369996374473,5.693487008102238,5.138632011949085,1.9011660042451695,0.4980277419090271,0.4974439740180969
000806,16,16,0,3.392672006157227,4.764083001646213,6.506174002424814,1.2489009968703613,0.17653974890708923,0.1764211803674698
000807,26,26,0,4.06788699910976,2.9680419975193217,7.762352004647255,1.4217950083548203,0.16906458139419556,0.16916774213314056
000809,25,25,0,3.706372997839935,3.008657004102133,7.812943003955297,2.731946005951613,0.44531676173210144,0.4450879395008087
000810,8,8,0,2.5172809982905164,3.1195520132314414,5.354169989004731,2.843192996806465,0.27779388427734375,0.2775845527648926
000811,24,24,0,6.129538989625871,2.7535190019989386,5.660344002535567,1.343256008112803,0.24140775203704834,0.24125196039676666
000812,20,20,0,3.1063980131875724,5.309341009706259,5.53793300059624,2.257441999972798,0.26170724630355835,0.2620382308959961
000816,40,40,0,2.1410119952633977,2.7388269954826683,8.599883993156254,1.4367840049089864,0.2747634947299957,0.27472326159477234
000819,26,25,0,2.777143003186211,3.029876999789849,5.012334004277363,3.9339909999398515,0.49065476655960083,0.47549504041671753
000823,15,15,0,2.188760001445189,2.720190997933969,5.376126995543018,1.4407349954126403,0.3762216567993164,0.37648582458496094
000826,31,31,0,3.549586996086873,3.3577639987925068,6.95832799829077,1.2321440008236095,0.20987947285175323,0.20972567796707153
000831,60,60,0,6.993488990701735,3.4944839862873778,8.081231993855909,2.599961997475475,0.36399900913238525,0.3639478385448456
000837,25,26,0,2.668189990799874,2.753893000772223,8.148348002578132,1.4494299975922331,0.478442519903183,0.493383526802063
000838,34,34,0,3.401376001420431,3.3637989981798455,7.182962988736108,2.1307979914126918,0.21453513205051422,0.21444100141525269
000840,42,42,0,2.0558089890982956,3.1057029991643503,5.344260003766976,3.399845998501405,0.33593177795410156,0.335990846157074
000841,31,31,0,2.443739998852834,3.469545001280494,5.3212600032566115,3.561450997949578,0.23614659905433655,0.2361539900302887
000843,45,45,0,3.5346869990462437,3.1403860048158094,7.122298993635923,3.5321290051797405,0.3876435160636902,0.38752979040145874
000844,29,29,0,3.1584490061504766,3.0391199979931116,6.577912005013786,2.3457719944417477,0.2178630381822586,0.21762976050376892
000847,52,52,0,3.690732002723962,3.1529930129181594,10.351819000788964,3.386017997399904,0.32113850116729736,0.3209607005119324
000848,41,41,0,3.273441005148925,2.742191994911991,7.889018001151271,1.5500349982175976,0.2968394458293915,0.29682427644729614
000849,26,26,0,2.1244819945422933,3.1504860089626163,5.358983005862683,1.619314993149601,0.3452240526676178,0.3451325297355652
000850,21,21,0,4.3259719968773425,4.278812004486099,5.557208991376683,1.7182940064230934,0.39080509543418884,0.3901923596858978
000852,17,17,0,2.503263996914029,2.8544329979922622,10.181384001043625,1.6394069971283898,0.3375912010669708,0.33727216720581055
000854,19,19,0,3.2410640123998746,3.595101006794721,9.513914003036916,4.011675002402626,0.24286383390426636,0.2426951825618744
000859,24,24,0,2.7528190112207085,2.749772000242956,7.232212999952026,2.199776004999876,0.36243048310279846,0.362335205078125
000862,28,28,0,2.733097004238516,3.42446900322102,4.792399995494634,1.813526003388688,0.24014435708522797,0.24001319706439972
000863,20,20,0,1.852892994065769,4.036263999296352,6.6868860012618825,1.9323659944348037,0.287971556186676,0.28779691457748413
000869,19,19,0,4.748495994135737,2.765355005976744,8.600475994171575,1.585071993758902,0.25367698073387146,0.25366267561912537
000873,28,28,0,2.905142988311127,3.3930290082935244,7.962775998748839,1.7725090001476929,0.17489184439182281,0.17478477954864502
000874,59,59,0,4.55163799051661,2.7937369886785746,8.815305001917295,1.92718900507316,0.25628480315208435,0.25629130005836487
000875,36,36,0,4.934952987241559,2.7511689986567944,8.365240995772183,2.2903850040165707,0.3294677436351776,0.3293761610984802
000876,20,20,0,2.975091992993839,5.8748029987327754,4.92270800168626,1.674209997872822,0.3194535970687866,0.31912413239479065
000877,19,19,0,3.829684996162541,2.787887991871685,8.445681989542209,1.4241839962778613,0.3553257882595062,0.3549070954322815
000878,22,22,0,3.3876200031954795,3.04329399659764,6.6547950118547305,3.015148002305068,0.21295489370822906,0.2130715399980545
000879,9,9,0,3.337870992254466,2.779920003376901,5.304035992594436,1.5596399898640811,0.3638497591018677,0.363803505897522
000881,22,22,0,3.595700007281266,4.518336994806305,5.517311001312919,2.7334869955666363,0.22144299745559692,0.22118382155895233
000884,17,17,0,4.284249996999279,3.462623993982561,6.73565300530754,2.3376650060527027,0.36510059237480164,0.36492130160331726
000885,14,14,0,1.8178890022682026,6.138673998066224,5.4097749962238595,2.122657999279909,0.4266407787799835,0.4267354905605316
000889,25,25,0,2.7802520053228363,6.197524009621702,5.889770996873267,1.4458369987551123,0.24020060896873474,0.23985359072685242
000893,20,20,0,3.7470370007213205,4.36446099774912,6.2833609990775585,1.8596989975776523,0.22353124618530273,0.2234969586133957
000894,19,19,0,2.4340910022147,2.7351159951649606,5.432204998214729,3.7353529914980754,0.2646747827529907,0.26453784108161926
000897,20,20,0,3.7478459998965263,3.129506003460847,5.973074003122747,3.3897190005518496,0.24706153571605682,0.24684317409992218
000899,20,20,0,3.935380998882465,3.422291003516875,11.067542000091635,1.6122169909067452,0.23203173279762268,0.23175068199634552
000904,25,25,0,3.335627989144996,3.019196999957785,5.148444004589692,4.241859001922421,0.2498452067375183,0.24989616870880127
000907,25,25,0,2.127954998286441,3.044280005269684,5.16324800264556,1.886589001514949,0.3450831174850464,0.3451513350009918
000909,22,22,0,1.9130569999106228,5.824145991937257,6.43040299473796,1.5067600033944473,0.3548625707626343,0.35452499985694885
000911,31,31,0,3.761032989132218,3.5474009928293526,4.85919599304907,1.813655995647423,0.2650469243526459,0.2649591863155365
000912,17,17,0,2.1428579930216074,5.838643002789468,5.528106004931033,1.5112419932847843,0.3824031352996826,0.38233959674835205
000915,23,23,0,4.074085009051487,2.929554000729695,5.57064100576099,1.4148479967843741,0.3837679922580719,0.3836207985877991
000916,28,28,0,7.151477999286726,3.2405969977844507,9.34059800056275,7.1344500029226765,0.27144187688827515,0.27153661847114563
000917,34,33,0,2.598529012175277,5.918234004639089,5.629752995446324,1.6612559993518516,0.31348490715026855,0.30719825625419617
000920,29,29,0,4.746247999719344,2.7509529900271446,5.5885500041767955,1.5260689979186282,0.2815338969230652,0.2814599275588989
000922,30,30,0,1.8877350084949285,5.861573008587584,5.6020790070760995,1.5567539958283305,0.343664288520813,0.34348535537719727
000923,33,34,0,1.910842998768203,3.2693149987608194,6.607609000639059,2.263261005282402,0.2690877318382263,0.2741257846355438
000926,21,21,0,2.8894930001115426,3.1393609970109537,5.47777499014046,3.1356260005850345,0.23631209135055542,0.23619315028190613
000928,68,68,0,2.18715300434269,3.1485549989156425,5.14160399325192,1.5138809976633638,0.2787975072860718,0.2787967920303345
000930,39,39,0,3.9370430022245273,3.5385710070841014,5.310677996021695,1.5947310021147132,0.32164669036865234,0.3214676082134247
000931,22,21,0,6.417511991458014,3.458523002336733,5.907176004257053,1.7605040047783405,0.2688577175140381,0.26148200035095215
000932,27,27,0,3.1345429888460785,5.627831007586792,5.557996992138214,1.4658400032203645,0.19158363342285156,0.1913944035768509
000938,26,26,0,5.8248529967386276,4.519227004493587,7.47299799695611,1.3662229903275147,0.2114049792289734,0.2113095074892044
000939,23,23,0,2.5024810020113364,3.421424000407569,7.59931601351127,1.5068039938341826,0.25393229722976685,0.25361117720603943
