experiment,frame_id,axis,perturbation,frame_offset,projected_valid_count,avg_reprojection_shift_px,median_reprojection_shift_px,p95_reprojection_shift_px,box_center_displacement_bev_m,changed_association_count,current_detection_count,shifted_detection_count,note
yaw,000009,yaw,3.0,,971,46.00160779709701,43.7142832747411,60.472314090429116,,,,,
translation,000009,x,-0.2,,970,10.715689178853971,9.345822304962269,22.205480761017352,,,,,
translation,000009,x,-0.1,,973,5.381821250526083,4.710929648067794,11.215385144980777,,,,,
translation,000009,x,0.0,,970,0.0,0.0,0.0,,,,,
translation,000009,x,0.1,,974,5.386784498608493,4.710476849840629,11.230059844264298,,,,,
translation,000009,x,0.2,,975,10.762953852952029,9.420500966733174,22.466146798142496,,,,,
translation,000009,y,-0.2,,1054,10.75705688982536,9.400089353423748,22.375222853964722,,,,,
translation,000009,y,-0.1,,1010,5.378296256302265,4.699911422308083,11.186855756724297,,,,,
translation,000009,y,0.0,,970,0.0,0.0,0.0,,,,,
translation,000009,y,0.1,,933,5.131265778330198,4.526766693352613,10.448204776680559,,,,,
translation,000009,y,0.2,,901,9.838303684894814,8.913910073745528,19.768976464230473,,,,,
translation,000009,z,-0.2,,938,4.738766708382434,3.6723884928879986,12.59252866177813,,,,,
translation,000009,z,-0.1,,958,2.415314046432714,1.845980934759457,6.508911229655452,,,,,
translation,000009,z,0.0,,970,0.0,0.0,0.0,,,,,
translation,000009,z,0.1,,989,2.413824247669045,1.8503254791935042,6.548763127878746,,,,,
translation,000009,z,0.2,,1010,4.7797256291007875,3.6792621690905065,12.920222136169748,,,,,
yaw,000010,yaw,-3.0,,878,45.54949584107082,43.40248807263376,59.44632428177596,,,,,
yaw,000010,yaw,-2.5,,877,38.00670832239982,36.15278210583106,49.89906197843969,,,,,
yaw,000010,yaw,-2.0,,877,30.41666584191593,28.969080774632708,40.01561939958402,,,,,
yaw,000010,yaw,-1.5,,876,22.88795710227184,21.753872822747645,30.258443579666977,,,,,
yaw,000010,yaw,-1.0,,875,15.311490554344315,14.501485816174915,20.429765722514794,,,,,
yaw,000010,yaw,-0.75,,873,11.495028170486268,10.892321951688688,15.380152527400902,,,,,
yaw,000010,yaw,-0.5,,868,7.667102312867666,7.26322895963602,10.283454943386124,,,,,
yaw,000010,yaw,-0.25,,865,3.833553278776777,3.637160169729792,5.157386171903992,,,,,
yaw,000010,yaw,0.0,,864,0.0,0.0,0.0,,,,,
yaw,000010,yaw,0.25,,862,3.8296597292759125,3.632750020668674,5.147490831693906,,,,,
yaw,000010,yaw,0.5,,862,7.655852492571959,7.263714930820105,10.27515746091574,,,,,
yaw,000010,yaw,0.75,,863,11.472873669725805,10.88178042795422,15.396783120838213,,,,,
yaw,000010,yaw,1.0,,864,15.298791556955646,14.498600555949047,20.600643025184233,,,,,
yaw,000010,yaw,1.5,,863,22.907993060020654,21.723778827721446,30.731323669720897,,,,,
yaw,000010,yaw,2.0,,862,30.39343276299195,28.892542901685076,40.24500426981608,,,,,
yaw,000010,yaw,2.5,,859,37.8568642542325,36.01480696656209,49.82224318790227,,,,,
yaw,000010,yaw,3.0,,856,45.276233678112284,43.14326738461844,59.32360144638628,,,,,
translation,000010,x,-0.2,,863,12.12392233828044,11.247574495766667,22.813454677797495,,,,,
translation,000010,x,-0.1,,863,6.05688395773081,5.619504933564214,11.405103464919812,,,,,
translation,000010,x,0.0,,864,0.0,0.0,0.0,,,,,
translation,000010,x,0.1,,867,6.051541036761084,5.6267673975481935,11.400950992253815,,,,,
translation,000010,x,0.2,,869,12.078574690655945,11.244975118011233,22.772260493060486,,,,,
translation,000010,y,-0.2,,951,12.121955689649818,11.295629353261543,22.78864145608695,,,,,
translation,000010,y,-0.1,,906,6.06069783496928,5.64762219282766,11.393536860992258,,,,,
translation,000010,y,0.0,,864,0.0,0.0,0.0,,,,,
translation,000010,y,0.1,,828,5.802855170871986,5.432534107327511,10.750540983665507,,,,,
translation,000010,y,0.2,,794,11.105547145687352,10.57742631463914,20.281201973625567,,,,,
translation,000010,z,-0.2,,838,5.064964115903345,4.050435139827659,13.276915697983627,,,,,
translation,000010,z,-0.1,,853,2.565250349557674,2.058636671669272,6.71177461921427,,,,,
translation,000010,z,0.0,,864,0.0,0.0,0.0,,,,,
translation,000010,z,0.1,,880,2.566882101357624,2.067019341233216,6.702134909853702,,,,,
translation,000010,z,0.2,,899,5.078323479651566,4.089225363437878,13.20897293330235,,,,,
yaw,000011,yaw,-3.0,,1101,45.82500774874545,43.460811817346375,60.21582676325947,,,,,
yaw,000011,yaw,-2.5,,1105,38.24773080467389,36.275601122657164,50.46461961236646,,,,,
yaw,000011,yaw,-2.0,,1105,30.66185993726803,29.053355722094388,40.5613582989444,,,,,
yaw,000011,yaw,-1.5,,1107,23.086051751897976,21.804004446157762,30.681007609735303,,,,,
yaw,000011,yaw,-1.0,,1109,15.417486896755117,14.555053010199131,20.616317927000015,,,,,
yaw,000011,yaw,-0.75,,1109,11.585329358877443,10.92577659668132,15.54795705121846,,,,,
yaw,000011,yaw,-0.5,,1103,7.729097786795194,7.284757443397448,10.368545293372678,,,,,
yaw,000011,yaw,-0.25,,1106,3.8687182116777086,3.644881026142556,5.2019908283440826,,,,,
yaw,000011,yaw,0.0,,1108,0.0,0.0,0.0,,,,,
yaw,000011,yaw,0.25,,1110,3.8704692393542675,3.6377455616561707,5.211883344048651,,,,,
yaw,000011,yaw,0.5,,1111,7.734512095141486,7.26877746897011,10.386059396278867,,,,,
yaw,000011,yaw,0.75,,1111,11.592054143670435,10.89307275144678,15.601063123297498,,,,,
yaw,000011,yaw,1.0,,1110,15.434566261637933,14.50097227105351,20.77190211382046,,,,,
yaw,000011,yaw,1.5,,1109,23.081541586995254,21.72258260448586,30.870895368220825,,,,,
yaw,000011,yaw,2.0,,1108,30.731891757895028,29.02794279785434,40.88943241177971,,,,,
yaw,000011,yaw,2.5,,1108,38.30924976105958,36.242633916457144,50.49371507389322,,,,,
yaw,000011,yaw,3.0,,1110,45.830024184808536,43.38045092170243,60.443933403215695,,,,,
translation,000011,x,-0.2,,1106,11.809505690416033,10.81621087776572,23.35214593763823,,,,,
translation,000011,x,-0.1,,1106,5.924770274072569,5.411913422278802,11.786931337267136,,,,,
translation,000011,x,0.0,,1108,0.0,0.0,0.0,,,,,
translation,000011,x,0.1,,1108,5.917785517249016,5.411308844625319,11.784074699199904,,,,,
translation,000011,x,0.2,,1108,11.795126821656934,10.81381244794452,23.42689825922674,,,,,
translation,000011,y,-0.2,,1202,11.890229710104157,10.85010378269795,23.825209542716294,,,,,
translation,000011,y,-0.1,,1153,5.944841392548874,5.424874351959691,11.911748045453875,,,,,
translation,000011,y,0.0,,1108,0.0,0.0,0.0,,,,,
translation,000011,y,0.1,,1068,5.711529492739627,5.264069384638967,11.225120716502156,,,,,
translation,000011,y,0.2,,1032,10.995190618772474,10.167794542425785,21.3216758580967,,,,,
translation,000011,z,-0.2,,1070,5.247817927279228,4.230316267135596,13.863970079432498,,,,,
translation,000011,z,-0.1,,1090,2.677964598029332,2.1398590390573036,7.256356897396113,,,,,
translation,000011,z,0.0,,1108,0.0,0.0,0.0,,,,,
translation,000011,z,0.1,,1126,2.706028969436342,2.129511365341493,7.446597455483979,,,,,
translation,000011,z,0.2,,1151,5.353101849761459,4.222605678211297,14.637765843960038,,,,,
yaw,000012,yaw,-3.0,,932,45.930356196615335,43.70887331071793,60.340085354788215,,,,,
yaw,000012,yaw,-2.5,,930,38.34673722739927,36.45263957798081,50.5568090351113,,,,,
yaw,000012,yaw,-2.0,,929,30.791016662573313,29.154546394863686,40.72082168137245,,,,,
yaw,000012,yaw,-1.5,,933,23.168292167891828,21.89038260730196,30.813262252863797,,,,,
yaw,000012,yaw,-1.0,,940,15.513126491523614,14.625731921246446,20.862835423333557,,,,,
yaw,000012,yaw,-0.75,,939,11.642974133944932,10.979024412369814,15.712742738550249,,,,,
yaw,000012,yaw,-0.5,,938,7.7638290620232455,7.312604186689133,10.48776148730505,,,,,
yaw,000012,yaw,-0.25,,939,3.88628321194123,3.66301727401655,5.244335328127541,,,,,
yaw,000012,yaw,0.0,,936,0.0,0.0,0.0,,,,,
yaw,000012,yaw,0.25,,934,3.880141777803111,3.66265913054586,5.224359253830475,,,,,
yaw,000012,yaw,0.5,,934,7.752062010718498,7.324293817247748,10.43202717518034,,,,,
yaw,000012,yaw,0.75,,931,11.611040878176667,10.959074795347712,15.605980704310827,,,,,
yaw,000012,yaw,1.0,,934,15.471894117618099,14.606311743046307,20.795679467094516,,,,,
yaw,000012,yaw,1.5,,933,23.1236770865218,21.824591096821784,30.886827866806865,,,,,
yaw,000012,yaw,2.0,,933,30.7310830181314,29.087418549157164,40.76862708490082,,,,,
yaw,000012,yaw,2.5,,940,38.28296220067111,36.27080116208086,50.45029585016114,,,,,
yaw,000012,yaw,3.0,,940,45.886838896400135,43.52824158856184,60.47666604739774,,,,,
translation,000012,x,-0.2,,936,10.527396845084938,8.999683404653918,21.908055412973916,,,,,
translation,000012,x,-0.1,,936,5.26369545382624,4.499634620535353,10.95129471664681,,,,,
translation,000012,x,0.0,,936,0.0,0.0,0.0,,,,,
translation,000012,x,0.1,,939,5.270593560483142,4.5074215828102915,10.959173512401405,,,,,
translation,000012,x,0.2,,939,10.547086129558805,9.037566704329487,21.916572718713336,,,,,
translation,000012,y,-0.2,,1018,10.547106721584132,9.006008641595248,21.85823841513656,,,,,
translation,000012,y,-0.1,,978,5.273317185255844,4.502881967265033,10.928398037777967,,,,,
translation,000012,y,0.0,,936,0.0,0.0,0.0,,,,,
translation,000012,y,0.1,,899,5.0279982656177316,4.285946588374866,10.573587676659775,,,,,
translation,000012,y,0.2,,869,9.650814721522492,8.240294364386836,20.463935215490576,,,,,
translation,000012,z,-0.2,,912,4.693716972497087,3.361463127621403,13.461660544549364,,,,,
translation,000012,z,-0.1,,923,2.354169811705516,1.6881162160304846,6.683256275087224,,,,,
translation,000012,z,0.0,,936,0.0,0.0,0.0,,,,,
translation,000012,z,0.1,,956,2.355662817622584,1.7053326153203288,6.78509621806027,,,,,
translation,000012,z,0.2,,972,4.662823760988425,3.392869053392194,13.388776552119197,,,,,
yaw,000013,yaw,-3.0,,972,46.05447303885938,43.53557484359663,61.00604611157994,,,,,
yaw,000013,yaw,-2.5,,972,38.424226216370045,36.37155195856677,51.130896488897854,,,,,
yaw,000013,yaw,-2.0,,975,30.815580861991503,29.11218771905828,40.99960690394938,,,,,
yaw,000013,yaw,-1.5,,972,23.147560676182472,21.860308958878022,30.7513323243856,,,,,
yaw,000013,yaw,-1.0,,975,15.472050155004892,14.612765123633697,20.565374101772324,,,,,
yaw,000013,yaw,-0.75,,974,11.634769870147705,10.976700191293114,15.606285060541987,,,,,
yaw,000013,yaw,-0.5,,975,7.7735393277534195,7.33184304148431,10.445641404443887,,,,,
yaw,000013,yaw,-0.25,,977,3.8970501564151725,3.6707002683592567,5.290956788057987,,,,,
yaw,000013,yaw,0.0,,977,0.0,0.0,0.0,,,,,
yaw,000013,yaw,0.25,,976,3.8916537257017745,3.677174057405037,5.261293578386773,,,,,
yaw,000013,yaw,0.5,,974,7.763350882225668,7.340561024555229,10.446486792425967,,,,,
yaw,000013,yaw,0.75,,971,11.624565365190143,10.991449796846972,15.63812445891332,,,,,
yaw,000013,yaw,1.0,,971,15.486337570874852,14.623331158081713,20.86252559530526,,,,,
yaw,000013,yaw,1.5,,975,23.19734398116183,21.913561307560215,31.002307111552284,,,,,
yaw,000013,yaw,2.0,,975,30.850229214403097,29.14971613817712,40.99889430591252,,,,,
yaw,000013,yaw,2.5,,977,38.50704023265756,36.42228996703939,51.089642469377594,,,,,
yaw,000013,yaw,3.0,,978,46.04532992696499,43.57323744093448,61.07520476334537,,,,,
translation,000013,x,-0.2,,973,11.625932846464025,11.113679498904709,21.61423284115525,,,,,
translation,000013,x,-0.1,,979,5.813573016447817,5.55748029177779,10.804369770196699,,,,,
translation,000013,x,0.0,,977,0.0,0.0,0.0,,,,,
translation,000013,x,0.1,,977,5.802270085278948,5.556846352316232,10.751076328611994,,,,,
translation,000013,x,0.2,,975,11.558811710146143,11.10372160720144,21.45502601641297,,,,,
translation,000013,y,-0.2,,1064,11.631967040570835,11.13236354628475,21.585430307302303,,,,,
translation,000013,y,-0.1,,1018,5.815734258838913,5.565994952916322,10.79201190443271,,,,,
translation,000013,y,0.0,,977,0.0,0.0,0.0,,,,,
translation,000013,y,0.1,,944,5.626035165345556,5.508438789894682,10.07423932743928,,,,,
translation,000013,y,0.2,,913,10.907380759305576,10.606167248682734,19.34523645665462,,,,,
translation,000013,z,-0.2,,939,5.338060247875267,4.69576590772531,13.033398138389126,,,,,
translation,000013,z,-0.1,,963,2.720494673675845,2.405661893787246,6.55403549235502,,,,,
translation,000013,z,0.0,,977,0.0,0.0,0.0,,,,,
translation,000013,z,0.1,,996,2.72798071862737,2.4049449540725476,6.482557905188551,,,,,
translation,000013,z,0.2,,1012,5.401316384892249,4.767890130783909,12.796092428796458,,,,,
yaw,000014,yaw,-3.0,,985,45.79026354265132,43.3274725026923,60.06555955819385,,,,,
yaw,000014,yaw,-2.5,,986,38.24201971212916,36.19643238127513,50.37225296431628,,,,,
yaw,000014,yaw,-2.0,,988,30.724186256118607,29.041276645526118,40.63205058185326,,,,,
yaw,000014,yaw,-1.5,,984,23.090194612874303,21.815622182414888,30.55948974248835,,,,,
yaw,000014,yaw,-1.0,,987,15.431452103408285,14.535068284164282,20.59882919769264,,,,,
yaw,000014,yaw,-0.75,,990,11.593002699893074,10.917698974005953,15.490381348169485,,,,,
yaw,000014,yaw,-0.5,,990,7.742076715487884,7.288532911698396,10.402126220056765,,,,,
yaw,000014,yaw,-0.25,,984,3.872583693110338,3.6507168509742423,5.217062090079476,,,,,
yaw,000014,yaw,0.0,,983,0.0,0.0,0.0,,,,,
yaw,000014,yaw,0.25,,985,3.8741906386920935,3.6511954334173584,5.217271811810209,,,,,
yaw,000014,yaw,0.5,,988,7.744814417337995,7.298346986226538,10.430773639120051,,,,,
yaw,000014,yaw,0.75,,988,11.612316645291749,10.94193099769558,15.62242344569868,,,,,
yaw,000014,yaw,1.0,,984,15.451983074827629,14.580398854517963,20.761408450289967,,,,,
yaw,000014,yaw,1.5,,981,23.103742928430602,21.827880210142162,30.94220457432282,,,,,
yaw,000014,yaw,2.0,,981,30.729290383173456,29.012712635521602,40.9608858463609,,,,,
yaw,000014,yaw,2.5,,983,38.35017323742846,36.265384214350036,50.830986631739776,,,,,
yaw,000014,yaw,3.0,,983,45.90095352308007,43.36857271590403,60.718652903034794,,,,,
translation,000014,x,-0.2,,986,11.248365289887564,10.485683759703507,21.631382165984174,,,,,
translation,000014,x,-0.1,,985,5.6317489379878785,5.243139136581964,10.829313423495563,,,,,
translation,000014,x,0.0,,983,0.0,0.0,0.0,,,,,
translation,000014,x,0.1,,989,5.635012356379281,5.251385970561493,10.827729370914147,,,,,
translation,000014,x,0.2,,991,11.2493594992626,10.485413205787895,21.655519523078805,,,,,
translation,000014,y,-0.2,,1063,11.256989137720689,10.458068929672276,21.644295988006863,,,,,
translation,000014,y,-0.1,,1025,5.629120048062795,5.234510413025756,10.81954610017096,,,,,
translation,000014,y,0.0,,983,0.0,0.0,0.0,,,,,
translation,000014,y,0.1,,947,5.413252357972783,5.044976218015454,10.09944965036043,,,,,
translation,000014,y,0.2,,917,10.474777962691663,9.931099350359771,19.07565734907316,,,,,
translation,000014,z,-0.2,,954,5.067015391712147,4.376314022718985,12.249487360182274,,,,,
translation,000014,z,-0.1,,970,2.5672608054527806,2.20378348342855,6.1614065168048855,,,,,
translation,000014,z,0.0,,983,0.0,0.0,0.0,,,,,
translation,000014,z,0.1,,1004,2.556656330862812,2.19214935142121,6.099858786823021,,,,,
translation,000014,z,0.2,,1018,5.063549839829774,4.351975041646107,12.039668931102069,,,,,
yaw,000015,yaw,-3.0,,914,45.437293014125785,42.72905937060746,60.24223720675428,,,,,
yaw,000015,yaw,-2.5,,915,37.932455598654386,35.66023249888493,50.487844053774154,,,,,
yaw,000015,yaw,-2.0,,915,30.402621262766015,28.59933418750169,40.438624740814944,,,,,
yaw,000015,yaw,-1.5,,917,22.88038098021466,21.44944920027382,30.468601236737094,,,,,
yaw,000015,yaw,-1.0,,918,15.279296427120373,14.2819581945739,20.379312394826915,,,,,
yaw,000015,yaw,-0.75,,920,11.485139181018942,10.715637571311492,15.516583098831752,,,,,
yaw,000015,yaw,-0.5,,921,7.666061184800032,7.161787151533135,10.37303713246298,,,,,
yaw,000015,yaw,-0.25,,920,3.834925274754346,3.5779079610903706,5.18550942609532,,,,,
yaw,000015,yaw,0.0,,916,0.0,0.0,0.0,,,,,
yaw,000015,yaw,0.25,,920,3.832599260783927,3.573353167931906,5.182392701386518,,,,,
yaw,000015,yaw,0.5,,921,7.652618992312816,7.151304240818658,10.326240879260325,,,,,
yaw,000015,yaw,0.75,,923,11.470935260560331,10.734188977161486,15.480723246381055,,,,,
yaw,000015,yaw,1.0,,925,15.277366662075707,14.326691239959285,20.578836759996808,,,,,
yaw,000015,yaw,1.5,,924,22.85364814759794,21.45876090956512,30.51528585620687,,,,,
yaw,000015,yaw,2.0,,923,30.37771346673267,28.48705145437161,40.28440803755332,,,,,
yaw,000015,yaw,2.5,,925,37.86965826753307,35.55556080344843,50.14668771258313,,,,,
yaw,000015,yaw,3.0,,929,45.43345243949061,42.679894939923756,60.51902515880648,,,,,
translation,000015,x,-0.2,,922,15.669181603114975,14.58710486956707,37.07987294628581,,,,,
translation,000015,x,-0.1,,920,7.846189672328068,7.299224560158724,18.537388636170004,,,,,
translation,000015,x,0.0,,916,0.0,0.0,0.0,,,,,
translation,000015,x,0.1,,922,7.847527256307836,7.302768938451046,18.534056338251574,,,,,
translation,000015,x,0.2,,920,15.67984951982539,14.581574110401798,37.070065936707934,,,,,
translation,000015,y,-0.2,,1013,15.696122936042158,14.590274349201607,36.98681454865587,,,,,
translation,000015,y,-0.1,,967,7.847463661283759,7.294746994597386,18.490897178734713,,,,,
translation,000015,y,0.0,,916,0.0,0.0,0.0,,,,,
translation,000015,y,0.1,,876,7.498571846797586,7.016277707833207,17.011891811319106,,,,,
translation,000015,y,0.2,,839,14.333601445836342,13.599425458008128,31.544845873638625,,,,,
translation,000015,z,-0.2,,886,7.219427121473927,5.043917176050654,21.52432013113161,,,,,
translation,000015,z,-0.1,,905,3.6631183529102507,2.6305102149151702,10.905777387723674,,,,,
translation,000015,z,0.0,,916,0.0,0.0,0.0,,,,,
translation,000015,z,0.1,,944,3.615736224054872,2.6583034219046415,10.625543663345937,,,,,
translation,000015,z,0.2,,967,7.120954546090352,5.257351621556376,20.82588063280531,,,,,
yaw,000016,yaw,-3.0,,990,45.779666826903885,43.186300590981176,60.614211773894624,,,,,
yaw,000016,yaw,-2.5,,993,38.21548061476873,36.000152327347195,50.77523728890623,,,,,
yaw,000016,yaw,-2.0,,995,30.70982456051435,28.872560231602122,41.04966337900993,,,,,
yaw,000016,yaw,-1.5,,994,23.082047851258285,21.701125967866822,30.973589861650407,,,,,
yaw,000016,yaw,-1.0,,990,15.394868231726447,14.465324160739874,20.76777605151995,,,,,
yaw,000016,yaw,-0.75,,990,11.554030383683616,10.86570745144941,15.611394253705756,,,,,
yaw,000016,yaw,-0.5,,992,7.715304578764339,7.249573674182428,10.442773441343302,,,,,
yaw,000016,yaw,-0.25,,995,3.864221894218134,3.6234311147857423,5.230995607078345,,,,,
yaw,000016,yaw,0.0,,993,0.0,0.0,0.0,,,,,
yaw,000016,yaw,0.25,,994,3.865187985383837,3.615249015493652,5.240928641228573,,,,,
yaw,000016,yaw,0.5,,995,7.718323655951071,7.23128769785553,10.450766447124408,,,,,
yaw,000016,yaw,0.75,,992,11.551628615015586,10.831924577107777,15.601397349398166,,,,,
yaw,000016,yaw,1.0,,993,15.36693304094367,14.419796692782239,20.703580753768254,,,,,
yaw,000016,yaw,1.5,,992,22.963789226436052,21.65041135519043,30.846242588756706,,,,,
yaw,000016,yaw,2.0,,992,30.56042178870338,28.894697341728566,40.58447473775496,,,,,
yaw,000016,yaw,2.5,,994,38.093676272472855,36.079259270795546,50.244576997880934,,,,,
yaw,000016,yaw,3.0,,995,45.606489835574614,43.24298523183112,59.895406037318295,,,,,
translation,000016,x,-0.2,,988,13.057881983135623,11.399981810303402,26.80250794993979,,,,,
translation,000016,x,-0.1,,989,6.610245360651952,5.729811165325819,13.626888184686122,,,,,
translation,000016,x,0.0,,993,0.0,0.0,0.0,,,,,
translation,000016,x,0.1,,995,6.649337754556036,5.7399690831910615,13.826061916001711,,,,,
translation,000016,x,0.2,,993,13.268397511413529,11.444047204946493,27.651476285157617,,,,,
translation,000016,y,-0.2,,1090,13.334363327422261,11.609854420280715,27.567513860817265,,,,,
translation,000016,y,-0.1,,1041,6.666818992732158,5.804723908923809,13.78261035273484,,,,,
translation,000016,y,0.0,,993,0.0,0.0,0.0,,,,,
translation,000016,y,0.1,,951,6.389353700419197,5.488353613473598,13.417896128925573,,,,,
translation,000016,y,0.2,,910,12.249401672103517,10.484730880337782,26.18811143689603,,,,,
translation,000016,z,-0.2,,945,5.760578017569075,3.7873510403898667,17.68795595089788,,,,,
translation,000016,z,-0.1,,971,2.989412127657353,1.9651223900357784,9.431184837590969,,,,,
translation,000016,z,0.0,,993,0.0,0.0,0.0,,,,,
translation,000016,z,0.1,,1011,3.0641894900355022,1.9838375694198014,9.670731557195625,,,,,
translation,000016,z,0.2,,1037,6.046444940945326,3.9420301499471995,18.968476162836943,,,,,
yaw,000017,yaw,-3.0,,1004,46.12703278871195,43.72769447559976,61.04623132693474,,,,,
yaw,000017,yaw,-2.5,,998,38.48599360647897,36.3850926666067,50.99393572287083,,,,,
yaw,000017,yaw,-2.0,,997,30.801985818961604,29.154875679774957,40.885291693859216,,,,,
yaw,000017,yaw,-1.5,,997,23.153627722846444,21.914722900983833,30.746397795976307,,,,,
yaw,000017,yaw,-1.0,,1001,15.48849082391524,14.647343131746286,20.694056737438007,,,,,
yaw,000017,yaw,-0.75,,1004,11.653939584911177,11.008740878999925,15.580016791533925,,,,,
yaw,000017,yaw,-0.5,,1004,7.774644077625612,7.3391211317916065,10.388649111110604,,,,,
yaw,000017,yaw,-0.25,,1003,3.891962356380972,3.6700275187064864,5.20563051782544,,,,,
yaw,000017,yaw,0.0,,1004,0.0,0.0,0.0,,,,,
yaw,000017,yaw,0.25,,1004,3.88999544148808,3.671918591799415,5.20195393113549,,,,,
yaw,000017,yaw,0.5,,1000,7.7576611921668475,7.346107807014256,10.357615264151928,,,,,
yaw,000017,yaw,0.75,,997,11.620488755153866,11.00859046739641,15.478827628245767,,,,,
yaw,000017,yaw,1.0,,997,15.486382710756926,14.667560366603889,20.647038828513477,,,,,
yaw,000017,yaw,1.5,,999,23.175558082452767,21.978339637404417,30.905664432498735,,,,,
yaw,000017,yaw,2.0,,1004,30.856589229161283,29.229538445132555,41.258358542698346,,,,,
yaw,000017,yaw,2.5,,1004,38.43398214505068,36.43617076465521,50.997472038770695,,,,,
yaw,000017,yaw,3.0,,1001,45.98715854368966,43.639861426155676,60.27613481225541,,,,,
translation,000017,x,-0.2,,1000,11.10530449824429,10.043427519870354,22.705957431269507,,,,,
translation,000017,x,-0.1,,1003,5.548728777567448,5.021379659842603,11.351265953249266,,,,,
translation,000017,x,0.0,,1004,0.0,0.0,0.0,,,,,
translation,000017,x,0.1,,1001,5.548259768695561,5.021012217730628,11.348635561554216,,,,,
translation,000017,x,0.2,,1001,11.075812463659538,10.041203270992185,22.6521190962417,,,,,
translation,000017,y,-0.2,,1097,11.101848767934847,10.052996605414528,22.700326009501534,,,,,
translation,000017,y,-0.1,,1049,5.5571232313066075,5.037245580853481,11.347720972517118,,,,,
translation,000017,y,0.0,,1004,0.0,0.0,0.0,,,,,
translation,000017,y,0.1,,967,5.312474477496274,4.847506449509638,10.703487789165743,,,,,
translation,000017,y,0.2,,931,10.16435901961397,9.286795007977897,20.366043452682053,,,,,
translation,000017,z,-0.2,,967,4.780421713999127,3.6947326500910846,12.864496945653634,,,,,
translation,000017,z,-0.1,,985,2.4195578497891725,1.8540887779958783,6.5518738791065285,,,,,
translation,000017,z,0.0,,1004,0.0,0.0,0.0,,,,,
translation,000017,z,0.1,,1023,2.4532737129095934,1.8685014311383168,6.64645579390375,,,,,
translation,000017,z,0.2,,1041,4.856057655717141,3.722998341740678,13.131578559934164,,,,,
yaw,000018,yaw,-3.0,,915,46.1902185001394,43.761641387918175,60.5869133266635,,,,,
yaw,000018,yaw,-2.5,,917,38.62786292130639,36.55005194605516,50.879710574954906,,,,,
yaw,000018,yaw,-2.0,,920,31.028357562182073,29.30423146366638,41.12637050005055,,,,,
yaw,000018,yaw,-1.5,,922,23.3322513910527,22.02278265863003,31.07121046256072,,,,,
yaw,000018,yaw,-1.0,,921,15.591503615433009,14.7197361657152,20.847806273611738,,,,,
yaw,000018,yaw,-0.75,,921,11.701016799071072,11.04543729743967,15.66646540576536,,,,,
yaw,000018,yaw,-0.5,,922,7.812022448893549,7.36208982888307,10.485483530807047,,,,,
yaw,000018,yaw,-0.25,,922,3.907558714542644,3.687125491483057,5.251915978472875,,,,,
yaw,000018,yaw,0.0,,924,0.0,0.0,0.0,,,,,
yaw,000018,yaw,0.25,,922,3.9032576728110855,3.685380501652852,5.233682725162312,,,,,
yaw,000018,yaw,0.5,,922,7.7945562778373825,7.359784814860927,10.440329953503674,,,,,
yaw,000018,yaw,0.75,,922,11.682353274958134,11.022376516263408,15.611222361625899,,,,,
yaw,000018,yaw,1.0,,924,15.547712377778927,14.674902006993964,20.714723893229664,,,,,
yaw,000018,yaw,1.5,,922,23.233618082907853,21.92913706172383,30.860558291764395,,,,,
yaw,000018,yaw,2.0,,916,30.873783547854828,29.23733619636679,40.868993153169455,,,,,
yaw,000018,yaw,2.5,,911,38.43072870712666,36.367734477324646,50.58076945133279,,,,,
yaw,000018,yaw,3.0,,915,46.04525651752737,43.621519057374655,60.56958615714226,,,,,
translation,000018,x,-0.2,,923,10.54225075541217,9.141463704104055,21.96714161110123,,,,,
translation,000018,x,-0.1,,918,5.276012168855144,4.570777996172113,10.97983052209267,,,,,
translation,000018,x,0.0,,924,0.0,0.0,0.0,,,,,
translation,000018,x,0.1,,923,5.2849699800728445,4.590804155326371,11.01482469504267,,,,,
translation,000018,x,0.2,,924,10.557390963387572,9.140268422034064,22.032160211679543,,,,,
translation,000018,y,-0.2,,1012,10.578103271444633,9.186973347080427,21.968896740380742,,,,,
translation,000018,y,-0.1,,967,5.288822695536325,4.593359350549514,10.983719868598229,,,,,
translation,000018,y,0.0,,924,0.0,0.0,0.0,,,,,
translation,000018,y,0.1,,883,4.998501850523445,4.37064211609091,10.266574768690138,,,,,
translation,000018,y,0.2,,852,9.563304846615102,8.499587661172814,19.568946199287343,,,,,
translation,000018,z,-0.2,,890,4.659188250548907,3.5427933416368016,12.843018695327135,,,,,
translation,000018,z,-0.1,,907,2.387246482910216,1.7838096928195386,6.64404152546295,,,,,
translation,000018,z,0.0,,924,0.0,0.0,0.0,,,,,
translation,000018,z,0.1,,935,2.401674657863233,1.804201175667901,6.750866484951683,,,,,
translation,000018,z,0.2,,952,4.755187228604453,3.589515758514586,13.305039349493047,,,,,
yaw,000019,yaw,-3.0,,982,46.29512724371265,43.861665853343,61.99716202404652,,,,,
yaw,000019,yaw,-2.5,,983,38.687708746763555,36.573934956177986,51.99902929085136,,,,,
yaw,000019,yaw,-2.0,,984,30.968390156921444,29.29664933112328,41.54039845694382,,,,,
yaw,000019,yaw,-1.5,,979,23.248870713044138,21.994401629268452,31.27070732826639,,,,,
yaw,000019,yaw,-1.0,,984,15.54313331388846,14.703895700820862,20.94130367990056,,,,,
